관측시간,Avoc-PM10(㎍/m³),Avoc-PM2.5(㎍/m³),Avoc-PM1.0(㎍/m³),Avoc-TC,Bvoc-TC,온도(℃),습도(%),풍향,풍속(㎧)
2019.12.11 18:00,55.6,40.7,34.4,390315.8,42866.3,5.7,51.7,1,274.2
2019.12.11 18:10,47.5,36.5,31.1,355141.5,62596,5.4,52.1,1.6,256
2019.12.11 18:20,40.5,31.7,27.4,316991.3,75927.5,5.2,51.9,1.6,273.4
2019.12.11 18:30,41.3,27.3,23.1,270166.8,62679.8,4.8,51.6,2.1,259.3
2019.12.11 18:40,33.8,23.9,20.6,240024.7,64253.2,4.6,51.2,1.5,267.2
2019.12.11 18:50,32.9,21.3,17.8,205984.8,70407,4.4,49.6,1.4,259.4
2019.12.11 19:00,26.4,19.7,17,198954,41651,4.2,48.1,1.5,261.8
2019.12.11 19:10,28.5,20.8,17.7,206711.5,49089.3,4.2,49,0.8,266.4
2019.12.11 19:20,26.8,19.3,16.4,191655.8,60552.5,4.2,49.8,1,216.1
2019.12.11 19:30,28.7,21.2,17.9,208740.3,47203.4,4,50.8,1,264.1
2019.12.11 19:40,27.9,20.2,17.3,203480.7,27706,3.7,50.9,1.7,254.8
2019.12.11 19:50,31.8,21.4,18.4,212993.7,31784.3,3.7,50.7,1.1,258.1
2019.12.11 20:00,24.9,18,15.3,174624.8,46581.3,3.7,49,1.2,272.9
2019.12.11 20:10,23.5,17,14.4,167737.3,26043.8,3.5,47.6,1.8,261.5
2019.12.11 20:20,26.3,17.9,15.1,172107.5,37666.7,3.5,48.3,0.9,306.5
2019.12.11 20:30,23.7,17.9,15.3,177297.3,31721.8,3.4,48.7,0.8,253.2
2019.12.11 20:40,23.8,16.5,14.1,161872.3,56843,3.5,49.4,0.8,284.5
2019.12.11 20:50,25.3,16.6,13.8,158762.3,43921.8,3.2,49.1,1.4,254.2
2019.12.11 21:00,20.8,15.4,13.4,154014.5,58730.3,3.2,49.5,1.1,276.1
2019.12.11 21:20,30.7,18.9,15.6,180314.2,20453.4,3.2,50.1,0.6,305.5
2019.12.11 21:30,26.1,18.6,16,187141.3,25752.5,3,52.5,0.9,177.9
2019.12.11 21:40,23.1,18.4,16.2,190427.3,38028.3,2.7,53.7,0.9,265.5
2019.12.11 21:50,26.6,18.1,15.8,183992.7,54989,2.8,54.3,0.6,292.2
2019.12.11 22:00,29.5,18.1,15.3,177992.5,47096.8,2.6,54,1,259.4
2019.12.11 22:40,19.8,13.1,11.3,130136.7,54627,2.4,50.1,0.8,269.6
2019.12.11 22:50,25.8,15.1,12.5,143255.2,18903.9,2.1,49.6,0.7,264.3
2019.12.11 23:00,21.4,13.3,11.5,133030,32400.5,2.2,49.5,0.6,338.3
2019.12.11 23:10,20.5,13.4,11.2,128700.8,33159.3,2,49,0.8,284.5
2019.12.11 23:20,31.6,14.4,11.3,129465,26628.3,2,48.7,1.3,269
2019.12.11 23:30,24.4,13.7,11.4,130187.3,33407.2,1.9,49,1,286.4
2019.12.11 23:40,21.3,13.3,11,125940,40613.3,2,48.4,1,272.5
2019.12.11 23:50,22.8,13.8,11.3,128495.3,38880.3,1.8,48.2,0.8,255.7
2019.12.12 0:00,20.2,13.6,11.4,129722.5,38982.7,1.7,48.1,0.9,310.1
2019.12.12 0:10,22.7,14.8,12.8,149349.2,15634.1,1.5,48.4,0.6,296.5
2019.12.12 0:20,20.9,14.5,12.7,149924.2,28844.7,1.5,49,0.6,292.6
2019.12.12 0:30,21.4,14.7,12.8,149788.3,37340.3,1.4,49.4,1,257.9
2019.12.12 0:40,22.1,14.7,12.8,149826.5,37910.3,1.4,49.8,0.8,244.8
2019.12.12 0:50,19.5,14.4,12.9,150602.3,38838.8,1.3,50.1,1,270.5
2019.12.12 1:00,20.5,14.9,13.3,156196.8,36369.5,1.1,50.6,0.8,273.8
2019.12.12 1:10,23.1,15.9,14,168161,25065.6,1,50.8,1.6,241.2
2019.12.12 1:20,22.3,16.2,14.7,175964.7,23887.3,1,51.8,0.7,170.3
2019.12.12 1:30,21.8,16.8,15.3,184279.5,29502.7,0.9,51.8,0.6,270.7
2019.12.12 1:40,22.2,17.2,15.7,189868.8,35860.3,0.8,52,0.7,195.3
2019.12.12 1:50,22.5,17.9,16.4,199947.2,39366.7,0.6,52.4,0.9,18.2
2019.12.12 2:00,23.5,17.9,16.3,199641,52421.3,0.6,52.8,1,260.2
2019.12.12 2:10,23.6,17.5,16.1,197470.8,45001.3,0.4,50.3,1.1,269
2019.12.12 2:20,25.9,19.3,17.4,215952,34390.1,0.4,50.1,1,265.9
2019.12.12 2:30,24,19.3,17.8,220426.3,41864.5,0.3,51.1,0.8,255.8
2019.12.12 2:40,22.9,19.7,18.1,224366.3,49364.5,0.2,51.5,0.6,147.1
2019.12.12 2:50,23.5,19.8,18.4,230044,51941.7,0.2,51.7,0.4,32.2
2019.12.12 3:00,24.6,19.9,18.5,229847.8,64495.8,0.2,52,0.5,296.8
2019.12.12 3:10,23.2,19.9,18.5,230755.3,73466.3,0.1,52.4,0.3,315.3
2019.12.12 3:20,24.2,21.1,19.8,248213.5,47024.6,-0.1,53.2,1,266.6
2019.12.12 3:30,24.6,21.2,19.8,248795.3,53004.2,-0.1,53.7,1,261.8
2019.12.12 3:40,70.2,26.2,20.5,254339.8,58026.8,-0.2,54.2,1.1,282
2019.12.12 3:50,27.9,22,20.5,255964.7,56970,-0.2,54.1,0.9,260.1
2019.12.12 4:00,25.4,21.7,20.1,251285.3,70868.2,-0.2,54.1,1.1,270.3
2019.12.12 4:10,25.7,21,19.7,246684.3,73485.5,-0.3,53.8,1,262
2019.12.12 4:20,27.6,22.4,21.1,265336.5,47230.9,-0.4,54.1,1,264.8
2019.12.12 4:30,27.2,22,20.6,259520.7,55474.8,-0.4,54,0.9,271.4
2019.12.12 4:40,27,21.9,20.5,257646.8,56991,-0.3,53.3,0.6,226.7
2019.12.12 4:50,31.7,23.7,21.8,271082.2,49198.2,-0.4,53.9,0.2,336.3
2019.12.12 5:00,27.7,21.7,20.1,251071.8,67844.2,-0.3,53,0.3,321.9
2019.12.12 5:10,27.7,21.3,19.8,246024.8,90841.8,-0.4,53.2,0.4,333.8
2019.12.12 5:20,25.9,20.7,19.2,239563.7,69468.9,-0.5,53.1,0.7,268.5
2019.12.12 5:30,30.9,22,20.4,254912.2,57132.3,-0.7,53.7,0.6,202.7
2019.12.12 5:40,27.7,21,19.6,244034,58887.5,-0.5,53,0.5,94
2019.12.12 5:50,29.2,20.7,19,236383.3,68627.7,-0.6,52.3,0.1,345
2019.12.12 6:00,24.1,19.6,18.3,226542.2,72825.3,-0.6,51.6,0.3,36
2019.12.12 6:10,42.9,21.3,18.4,225632.7,72448.5,-0.6,51.2,0.1,22.1
2019.12.12 6:20,24.2,20.1,18.6,228507.5,88062.8,-0.7,51.9,0.8,271.7
2019.12.12 6:30,32.5,22.6,20.4,249091.8,62394.3,-0.9,52.9,0.6,278.4
2019.12.12 6:40,30.6,21.5,19.4,241928.2,70437.7,-0.8,52.5,0.5,286.1
2019.12.12 6:50,27.1,21,19.4,240943.3,78183.7,-1,53,0.5,279.3
2019.12.12 7:00,48.2,22.4,19.5,242016.8,66573.5,-1.1,52.5,0.5,296.1
2019.12.12 7:10,32,20.9,19,234604.2,96448.8,-1,53.9,0.3,334
2019.12.12 7:20,33,21.1,19.2,236336.3,109936.8,-1,53.6,0.4,297.1
2019.12.12 7:30,36.8,23.4,20.8,259680.5,69023.2,-1.1,54.7,0.4,337.3
2019.12.12 7:40,44.8,23.9,20.7,254516,81783.7,-1,54.2,0.4,289.7
2019.12.12 7:50,39,24.8,20.5,246360.8,72044.3,-0.9,52.9,0.5,27.2
2019.12.12 8:00,47.9,24.5,20,244944.3,93494.2,-0.9,52.9,0.4,332.7
2019.12.12 8:10,31.7,21.4,19.3,238552.2,88557.8,-1.1,53,0.8,5
2019.12.12 8:20,37.7,21.9,19.5,239412.7,114981.8,-1.1,53.9,0.3,355
2019.12.12 8:30,90.3,29.5,22.4,276438.7,48649.4,-0.8,52.3,0.6,43.4
2019.12.12 8:40,42.1,23.1,20.2,251144,87847.2,0,51.3,0.7,351.3
2019.12.12 8:50,32.7,22.5,20.4,254545.7,88083.3,0,50.3,0.5,30.7
2019.12.12 9:00,56.1,27.8,23,280952.2,76489,0.2,49.7,0.6,355.5
2019.12.12 9:10,41,25.2,21.8,265255.2,113575.3,0.1,50.6,0.7,262.7
2019.12.12 9:20,43.2,25.2,21.7,265863.3,129546.8,0.4,49.7,0.8,139.4
2019.12.12 9:30,30.5,22.2,20.2,250393.8,123613.8,0,50.6,0.5,114.6
2019.12.12 9:50,44.6,27,24.1,301259,65034.4,0,50.7,0.7,318.7
2019.12.12 10:00,39.1,24.7,22.3,281242.3,80238.3,0.4,49.9,0.9,174.6
2019.12.12 10:10,46.8,25.5,21.4,264891.3,96928.8,0.3,49.9,0.8,161
2019.12.12 10:20,38.2,24.2,21.5,267053.2,98243.3,0.5,48.2,1.2,174.8
2019.12.12 10:30,36.9,24.6,22,273899.3,77864.8,0.7,47.2,0.8,235
2019.12.12 10:40,26.6,20.7,19.1,237262.7,158693.7,0.8,45.3,0.8,305.1
2019.12.12 10:50,39.3,23.1,20.1,247505.5,97987.2,0.4,46.1,0.7,2.9
2019.12.12 11:00,46.2,23.2,19.9,246260.4,98081,1.4,44.2,0.8,242.5
2019.12.12 11:10,35.2,21.8,19.2,239436.8,77392.6,1.3,42.8,1.2,259.3
2019.12.12 11:20,28.9,19.9,17.8,222717.7,67517.2,0.9,41.8,1.3,285.7
2019.12.12 11:30,24,17.8,16.4,204263.3,85182.5,1.5,40.2,0.8,256.1
2019.12.12 11:40,26,17.8,16.2,202296,53343.3,1.6,39,0.8,158.2
2019.12.12 11:50,28.3,17.7,16,197338.7,72801.5,1.8,38,0.9,273.7
2019.12.12 12:00,28.3,16.9,15,183821.7,76954.2,2.1,36.8,1.2,268.5
2019.12.12 12:10,28.3,15.7,13.8,167984.8,62669.2,2.8,34,1.3,258.3
2019.12.12 12:20,27.6,17.3,15.2,189093.2,33054.2,2.7,33.4,1.4,267.4
2019.12.12 12:30,30.2,17.4,15,185283.8,37285,2.6,33.6,1.5,268.3
2019.12.12 12:40,24.7,17.6,15.7,195826.5,55224.8,2.8,34.3,1.5,258.9
2019.12.12 12:50,21.8,15.8,14.4,179415.8,91448.5,2.4,35.7,1,279.8
2019.12.12 13:00,27.2,16.7,14.6,181293.3,77039.3,3.4,32.9,1.4,265.4
2019.12.12 19:00,33.1,19.6,17.5,222352.9,35037,3.7,32.3,1,277.7
2019.12.12 19:10,24.7,16.6,14.9,184405.2,50443.2,2,38.8,0.6,289.9
2019.12.12 19:20,19,14.9,13.8,172499.5,55613.2,2.1,38.6,0.6,276.8
2019.12.12 19:30,21.6,15,13.7,170831.5,52185.5,1.9,38.9,0.8,283.7
2019.12.12 19:40,24.9,16.4,15.1,187535.7,31146.6,2,39.2,0.5,292.5
2019.12.12 19:50,23.7,16.6,15.2,187370,36307.3,2,39.5,0.4,9.1
2019.12.12 20:00,22.3,17.8,16.5,202986.5,48088.7,2,39.3,0.3,19
2019.12.12 20:10,22,17,15.7,193473.3,75543,2,40,0.3,298.3
2019.12.12 20:20,20.8,16,14.9,183753.5,97529.7,2,40.3,0.3,6.6
2019.12.13 12:10,48,24.1,20.1,248960,110265,4.7,41.8,1,166.7
2019.12.13 12:30,40.8,24.4,21.2,265484.5,73705.4,4.9,42.2,0.9,113.3
2019.12.13 15:00,40.4,19,15,182630.7,54362.8,6.5,52.5,0.5,243
2019.12.13 15:10,40.4,17.2,13.5,163887.7,108070.5,6.7,52,0.6,200
2019.12.13 15:20,37.2,16.5,13.5,164659.8,70117.7,6.4,52,0.8,193.5
2019.12.13 15:30,45.7,19.1,14.8,177443.1,72361.3,6.4,51.4,1,241.9
2019.12.13 15:40,34.5,18.4,15.1,183987.2,70911.1,6.5,51.4,0.6,262.8
2019.12.13 15:50,40.9,19.9,15.9,192567.5,80635.2,6.5,51.2,0.7,248.9
2019.12.13 16:00,31.6,17.9,15,184422.5,77975.2,6.5,51.4,0.7,169.9
2019.12.13 16:10,50.8,20.4,16.2,197838.2,94176.8,6.4,51.8,0.8,254.9
2019.12.13 16:20,39.1,20.1,16.3,199298,86899.1,6.5,50.8,1,263.9
2019.12.13 16:30,36.5,18.9,15.7,192884.1,105895.1,6.6,50.4,0.8,267.4
2019.12.13 16:40,49.9,22,16.7,199672.6,103989.9,6.6,50.6,0.7,184.3
2019.12.13 16:50,43.5,20.3,16,191195.7,96022.9,6.6,50.9,0.6,161.6
2019.12.13 17:00,42.2,19.4,15.2,182241.9,105175.8,6.6,51.4,0.5,257.4
2019.12.13 17:10,40.6,19.5,15.9,186855.4,95198.7,6.6,51.6,0.3,296.7
2019.12.13 17:20,47.8,20.9,16,190024.8,78063.2,6.6,51.6,0.6,254.2
2019.12.13 17:30,34.4,18.9,15.4,185078.2,108480,6.6,51.4,0.5,243
2019.12.13 17:40,49.2,21.8,16.7,197262.8,77130.8,6.4,50.6,0.7,267.6
2019.12.13 17:50,34.2,19.2,16,190857.1,97859.7,6.4,50.8,0.5,164.3
2019.12.13 18:00,37.1,21.6,18,214878.2,69404.6,6.3,50.8,0.7,166.4
2019.12.13 18:10,31.6,19.6,16.7,200894.3,132043.4,6.4,50.8,0.6,161
2019.12.13 18:20,29.8,19.2,16.6,199392,116935.8,6.3,50.9,1.1,160.2
2019.12.13 18:30,32.7,20,16.8,201356.1,111451.6,6.3,50.3,0.8,142.8
2019.12.13 18:40,44.4,21.9,18,213456.1,78531.2,6.3,49.7,0.6,188.5
2019.12.13 18:50,37.9,18.7,15.4,185577.9,92492.6,6.3,49.2,0.8,154.2
2019.12.13 19:00,34,19.9,16.6,197829.5,89180.6,6.3,50.3,0.6,189.6
2019.12.13 19:10,31.5,19,15.9,190144.3,90045.4,6.4,49.4,0.7,166.7
2019.12.13 19:20,32.6,19,16,192508,85221,6.5,48.9,0.6,160.2
2019.12.13 19:30,32,20.4,17.6,211131.5,62932.3,6.4,49,0.7,189.8
2019.12.13 19:40,41.7,19.7,16.5,198860.5,91480.2,6.4,48.8,1.1,144.4
2019.12.13 19:50,28.7,17.6,15.3,184448.5,105959.1,6.4,47.1,0.8,144.8
2019.12.13 20:00,32.7,20.6,17.8,214784.6,73927.2,6.5,47.2,0.6,114.8
2019.12.13 20:10,29.2,18.8,16.3,195061.1,91832.6,6.6,47,0.3,59.8
2019.12.13 20:20,27,18.6,16,192902.7,111813.1,6.7,47.2,0.5,92
2019.12.13 20:30,28.5,19.1,16.7,201995.2,94346.4,6.6,47.1,0.3,74.5
2019.12.13 20:40,28.3,18.1,15.7,188919.8,121310.1,6.6,46.8,0.6,109.1
2019.12.13 20:50,30.1,18.6,16,191495.1,92083.3,6.4,46.3,0.5,113.7
2019.12.13 21:00,29.5,18.6,16,192684.3,125197.1,6.6,46.7,0.6,182.4
2019.12.13 21:10,35.2,19.5,16.7,200705.6,93881.6,6.6,46.1,0.6,182.9
2019.12.13 21:20,28,17.1,14.7,175349.2,105348.8,6.8,46.2,0.6,82.9
2019.12.13 21:30,25.6,15.3,13.4,159062.1,87080.5,6.9,46.4,0.8,202.5
2019.12.13 21:40,22.8,15.5,13.6,161687.7,71344.5,6.9,46.8,1.2,204.7
2019.12.13 21:50,34.7,16,13.3,157409.8,72999.2,7,47.6,1.1,187.7
2019.12.13 22:00,27.4,15.3,13.2,156185.2,91091.2,6.9,47.7,1.2,176.7
2019.12.13 22:10,24.2,15.6,13.4,159084.4,67387.7,6.8,48.9,1,168
2019.12.13 22:20,24.1,15.4,13.3,158732,67855.4,6.8,50.2,0.7,357.4
2019.12.13 22:30,26.7,15.3,13.3,158970.5,70868.1,6.6,51.7,0.6,274.9
2019.12.13 22:40,23.2,15.7,13.5,161030.3,79582.3,6.7,53.7,0.3,31.8
2019.12.13 22:50,24.4,16.2,14,167438.7,69145,6.6,55.2,0.6,167.5
2019.12.13 23:00,23.3,16.7,14.4,172818,68530.4,6.1,64.4,0.5,131.5
2019.12.13 23:10,23.1,17.4,15.2,182605.6,75938.7,5.9,69.4,0.4,96
2019.12.13 23:20,23.2,17,14.7,176029.5,72484.9,5.8,72.4,0.5,137.9
2019.12.13 23:30,22.6,17.2,14.8,176432.8,76456.4,5.7,74.5,0.4,33.3
2019.12.13 23:40,23.4,17.6,15,179701.6,79512.3,5.3,80.4,0.3,59.3
2019.12.13 23:50,19.2,16.1,14.1,169111.5,96907.7,5.6,80.6,0.3,75.2
2019.12.14 0:00,16.9,14.7,13,156796.7,87627.3,6,79,0.6,79
2019.12.14 0:10,16.7,14.9,13.5,164068,66910.4,6.2,80.9,0.6,286.5
2019.12.14 0:20,18.4,15.6,13.8,166239.3,78265.6,6.4,80.6,0.6,280.9
2019.12.14 0:30,19.9,17.1,15,180702.6,67419.7,6.1,81.7,0.7,250.7
2019.12.14 0:40,19.7,17.1,15,181225.2,79263.9,6,81.5,0.8,255.9
2019.12.14 0:50,19.7,17.6,15.4,184560.3,82457,6,81.9,0.8,256.8
2019.12.14 1:00,29.2,25.1,22.3,265632.6,17694.3,5.9,82.4,0.6,265
2019.12.14 1:10,25,21.2,19.1,233139.3,158860.7,5.9,82.7,0.5,269.6
2019.12.14 1:20,21.8,18.9,16.7,201927.3,118662.1,5.9,83,0.5,246.8
2019.12.14 1:30,22,18.7,16.6,200291,96330.9,5.9,83.4,0.3,288.8
2019.12.14 1:40,23.9,19.6,17.1,205586.2,98350.1,5.9,83.5,0.2,324.2
2019.12.14 1:50,24.6,20.6,17.7,212141,98013.1,6.2,83.3,0.1,321.3
2019.12.14 2:00,23.7,19.5,16.9,204103.4,104319.4,6.2,83,0.3,292.8
2019.12.14 2:10,26.4,21.9,18.7,225040.8,91904,6.3,82.8,0.3,305.2
2019.12.14 2:20,34.4,29.5,25.6,311948.9,82273.9,6.3,83.4,1,260.8
2019.12.14 2:30,44.2,38.2,34,426365.1,63021.8,6.4,83.2,0.6,265
2019.12.14 2:40,70.2,58.9,53,688892.3,118791.1,6.6,78.6,0.9,13.5
2019.12.14 2:50,80.2,64.5,57.7,750026,179739.3,6.5,76.6,0.6,272.2
2019.12.14 3:00,82.1,66.8,59.2,771103.2,197487.4,6.2,72.3,0.9,248
2019.12.14 3:10,83.7,67.4,59.6,779062.2,195657.2,5.9,69,0.9,286.9
2019.12.14 3:20,83.3,67.5,59.9,781200.5,200591.8,5.6,68.5,1.1,268.3
2019.12.14 3:30,85.4,68,60.7,791779.7,193603.5,5.5,68.3,0.9,275.5
2019.12.14 3:40,84.4,67.9,60.4,787700,209488.6,5.3,69.1,0.6,292.6
2019.12.14 3:50,86.4,68.2,60.2,781784.8,205239.7,5.1,65.8,0.8,271.4
2019.12.14 4:00,82.9,66,58.7,760681.2,203923.5,5.1,65.9,0.8,276.4
2019.12.14 4:10,77.1,63.7,56.6,731013.5,214203.1,5,68.5,0.7,267.3
2019.12.14 4:20,80.1,64.4,57.2,737864.2,173796.4,4.8,72.4,0.7,262
2019.12.14 4:30,79.7,64.6,57.2,736152.8,199808.8,4.6,71,0.9,264
2019.12.14 4:40,80.1,63.7,56.4,724189.5,200384.6,4.4,68.2,0.8,269.6
2019.12.14 4:50,83.1,65.5,57.8,744155,184345.4,4.2,68.9,0.7,251.2
2019.12.14 5:10,81.5,64.3,57.3,735430,200722.7,4.1,69.9,0.5,297.9
2019.12.14 5:20,73.5,58.6,52.4,669944.2,228224.7,3.9,69.8,1.2,277.7
2019.12.14 5:30,68.3,54.4,48.3,613854.5,194144.7,3.4,69.8,1,290.5
2019.12.14 5:40,61.8,51.6,46.1,583225.5,173814.1,3.1,70.4,0.8,283.8
2019.12.14 5:50,64.1,50.8,45,567200.8,164915.7,3,71.2,1,286.3
2019.12.14 6:00,75.3,52.3,44.4,555942.7,154512.3,2.8,71.4,0.9,270.2
2019.12.14 6:10,68.4,49.2,42.7,528523.5,172907.7,2.7,71.5,0.9,270.1
2019.12.14 6:20,63.5,47.3,41.4,516653.5,145845.5,2.5,72.2,0.9,207.3
2019.12.14 6:30,72.2,47.2,40.5,505071.7,150481.8,2.5,72.5,0.9,237.2
2019.12.14 6:40,57.7,45.4,40.1,499244.2,138975.5,2.5,72,0.5,210.7
2019.12.14 6:50,58,45.1,39.5,493064.5,146829.4,2.5,71.8,0.4,324.5
2019.12.14 7:00,57.8,44.8,39.7,499184.8,137727.6,2.4,71.1,0.6,8.3
2019.12.14 7:10,60.8,45.8,39.9,498893.2,141359.5,2.6,70.7,0.5,86.8
2019.12.14 7:20,61.9,45.1,39.6,497388.3,149962.1,2.6,70.8,0.5,82.7
2019.12.14 7:30,63.8,46.7,40.5,503994.3,140267.3,2.7,71.1,0.2,36.9
2019.12.14 7:40,59.6,45.1,39.5,490128,151383.8,2.6,70.4,0.2,336.1
2019.12.14 7:50,61.1,44.2,38.5,480009.8,150643.9,2.5,70.4,0.4,318.2
2019.12.14 8:00,57.8,42.8,37.6,466030.5,157394.3,2.3,71.5,0.6,290.2
2019.12.14 8:10,51.1,40.8,36.5,451369,160727.2,2.2,70.8,0.5,272.1
2019.12.14 8:20,51.7,39.7,35,432548.3,146080.2,2.1,70.6,0.8,265.4
2019.12.14 8:30,50.5,39.1,34.2,422876.8,146755.5,2.1,70,0.8,268
2019.12.14 8:40,51.9,39.6,34.6,428628.3,129593.9,2.1,69.1,0.9,268.5
2019.12.14 8:50,44.4,34.2,30.2,370917.7,163687,2.3,67.2,1.1,263.9
2019.12.14 9:00,42.9,31.8,27.8,336965.2,119931.7,2.1,66.1,1.2,275.5
2019.12.14 9:10,44.6,32.3,27.8,335477.5,101078,2.5,64.7,0.9,277.3
2019.12.14 9:20,46,32.6,27.7,334961.7,119384.1,2.7,63.9,1.1,263.8
2019.12.14 9:30,42,31.5,27.3,328640.7,123254.6,2.7,63.5,1.1,270.1
2019.12.14 9:40,44.7,31.2,27,328165.5,117900,2.7,63.4,1.1,267.5
2019.12.14 9:50,43.5,31,26.5,322415.5,109214.4,3,62,0.9,270.1
2019.12.14 10:00,39.4,29.3,25.8,312590.5,115254.7,3.3,61.7,0.8,251.9
2019.12.14 10:10,41.1,31.4,26.9,321062.2,112653.5,3.2,61,1.1,257.8
2019.12.14 10:20,42.1,30.9,26.7,323523.8,112816.2,3.2,60.2,1.1,270.8
2019.12.14 10:30,38.4,29.8,26.3,319679.2,124419.6,3.8,58.5,0.8,286
2019.12.14 10:40,39.5,30,26.4,322442.7,109325.4,3.5,58.3,0.6,317
2019.12.14 10:50,38.3,30,26.3,321521.5,102790.4,3.6,57.2,1,255
2019.12.14 11:00,32.5,25,22.3,270880.5,159164.9,4.2,55.7,0.7,306.1
2019.12.14 11:10,28.3,23.7,21.5,259889,90688.7,4.7,50.2,0.8,49.5
2019.12.14 11:20,33.8,25.9,22.8,276355,83458,3.9,51.9,1.3,76.6
2019.12.14 11:30,33,25.7,23.1,281418,97395.9,4.2,51.9,1.3,97.5
2019.12.14 11:40,32.8,25.9,22.9,278917,99343.2,4.1,51.8,1.7,124
2019.12.14 11:50,32.7,25.6,22.9,278670.8,112787,4.4,51.3,1.4,347.3
2019.12.14 12:00,31.9,25.7,23.2,284145.3,111136.2,4.8,50.9,1.3,74.1
2019.12.14 12:10,34,26.1,23.4,284258.8,112264.9,4.6,50.8,0.9,135.5
2019.12.14 12:20,32.8,25.9,22.9,281822,111341.5,4.9,49.2,1.1,223
2019.12.14 12:30,32.3,25.4,22.7,278528,112361.2,5.4,47.4,0.8,326.6
2019.12.14 12:40,29.3,23.4,20.8,253352.7,119988.8,5.5,45.7,1.5,123.8
2019.12.14 12:50,27.4,22.2,20,245373.8,109631.4,5.6,44.1,1,344.2
2019.12.14 13:00,25.6,21.7,19.6,239803.3,108451.6,5.7,42.7,1.4,109.4
2019.12.14 13:10,29.6,22.1,19.8,243183.3,105799.5,5.4,42.8,1.4,79.1
2019.12.14 13:20,30.1,22.7,20.1,245568.2,95394.8,5.9,41.5,1,121.2
2019.12.14 13:30,27.1,21,18.7,228455.8,123190.5,5.9,41.4,0.8,293.6
2019.12.14 13:40,28.3,22.3,19.6,238257,95044,5.8,39.8,1.6,108.6
2019.12.14 13:50,28.3,21.8,19.5,238704.2,100265.9,6.6,39.8,0.7,103.1
2019.12.14 14:00,26.7,21.5,18.8,230911.2,111566.8,6.1,39.6,1.3,112.9
2019.12.14 14:10,27.9,21,18.6,230396.3,88399.4,6.1,38.5,1.1,125
2019.12.14 14:20,24.6,20.4,18.4,224829.3,101762.6,6.2,38.2,1.3,325.9
2019.12.14 14:30,43.7,24.1,20.5,249943.2,82176.4,6.1,38.9,0.8,265.9
2019.12.14 14:40,27.3,21.3,19.3,238581.8,96821.6,6.6,37.7,1.1,350.1
2019.12.14 14:50,28.7,22.4,20,245976,68934.1,6.4,37.8,0.8,92.2
2019.12.14 15:00,28.5,22.8,20.6,252962.5,97125.7,6.5,38.6,1.2,267.3
2019.12.14 15:10,26.8,21.4,19.1,234375.3,98067.2,6.8,37.7,0.6,10.4
2019.12.14 15:20,28.4,21.6,19.2,237294.2,94779.7,6.8,37.3,0.8,79.4
2019.12.14 15:30,26.6,20.8,18.6,226981,104027.1,6.8,37.1,1.4,99.4
2019.12.14 15:40,26.7,20.8,18.8,231481,101217.9,6.6,37.8,0.9,78.7
2019.12.14 15:50,25.5,20.5,18.6,229002.3,100351.4,6.5,38.2,1.1,98.9
2019.12.14 16:00,27.2,20.3,18,222325.9,100098.3,6.1,38.2,1.5,104.4
2019.12.14 16:10,25.4,20.5,18.2,222269.2,93474.2,6.2,37.9,0.9,106
2019.12.14 16:20,26.1,20.2,18,218971.8,99831.8,6.1,37.9,1,96.3
2019.12.14 16:30,26.3,20,17.8,218818.4,84647.2,6,37.8,1.1,98
2019.12.14 16:40,23.7,19.5,17.7,217187.4,97505.6,5.8,39.1,0.9,65.3
2019.12.14 16:50,23.9,19.3,17.6,215699.3,78335.3,5.4,39.9,1.7,107.6
2019.12.14 17:00,23.3,19,17.3,211090.8,89363.5,5.3,40.5,1.3,108.8
2019.12.14 17:10,25.7,19.3,17.3,209511.1,75148.5,5.3,40.1,0.9,100.8
2019.12.14 17:20,28.7,21.1,18.7,226638.9,103400.5,5.3,40.7,0.6,359.9
2019.12.14 17:30,29.3,20.5,17.8,213450.2,101874.6,5.1,40.9,0.9,6.2
2019.12.14 17:40,23.9,19.1,17.1,207079.7,83787,5,40.8,0.9,102.9
2019.12.14 17:50,26,19.7,17.7,216121,78721,4.8,41.6,1,93.2
2019.12.14 18:00,29,21.8,19.4,235145.7,5288434.6,4.9,42.6,0.4,45.3
2019.12.14 18:10,27.3,21.7,20,243433.1,112146.7,4.7,43.6,1,355.7
2019.12.14 18:20,30.9,23.3,20.9,256488.1,157043.3,4.4,45.1,0.6,14.9
2019.12.14 18:30,31.9,22.7,20.1,247793.4,107088.5,4.6,45.1,0.5,61.8
2019.12.14 18:40,30.6,23.4,20.8,254088.2,107677.5,4.6,45.7,0.4,42.3
2019.12.14 18:50,31.2,24.4,21.8,266348.7,109023.8,4.4,46.7,0.6,79.7
2019.12.14 19:00,34.2,25,22.1,267491.6,153424.9,4.4,47.2,0.5,87.1
2019.12.14 19:10,37.8,27.2,24.4,295298.9,128038.7,4.2,48.5,0.7,348
2019.12.14 19:20,35.1,26.6,23.8,291163.4,159669.5,4,49.8,0.8,351.9
2019.12.14 19:30,35.3,26.8,24.1,296245.6,134676.3,4,50.6,0.8,105.5
2019.12.14 19:40,39.3,30.1,27.1,333112.3,886493.2,3.8,52.2,0.9,9.6
2019.12.14 19:50,36,28,25.2,309258.9,143661.6,4,52.7,0.7,102.6
